order_id,order_date,product_name,category,size,quantity,total_price
2442,2023-01-18 17:30:00,Black Tea,Tea,Medium,2,5.0
2443,2023-02-21 23:20:00,Croissant,Snack,Standard,1,1.5
2444,2023-02-04 13:57:00,Green Tea,Tea,Medium,4,12.0
2445,2023-05-18 14:47:00,Chocolate Cake,Dessert,Slice,2,6.0
2446,2023-05-27 09:07:00,Cappuccino,Coffee,Medium,1,3.5
2447,2023-02-27 21:36:00,Green Tea,Tea,Large,2,7.0
2448,2023-04-08 20:09:00,Cheesecake,Dessert,Slice,1,3.5
2449,2023-03-18 09:36:00,Croissant,Snack,Standard,4,6.0
2450,2023-04-09 23:25:00,Iced Coffee,Coffee,Small,2,6.0
2451,2023-05-30 10:29:00,Croissant,Snack,Standard,4,6.0
2452,2023-05-05 23:21:00,Blueberry Muffin,Snack,Standard,2,4.0
2453,2023-05-07 05:32:00,Croissant,Snack,Standard,4,6.0
2454,2023-06-06 01:10:00,Blueberry Muffin,Snack,Standard,3,6.0
2455,2023-02-18 21:06:00,Chocolate Cake,Dessert,Slice,1,3.0
2456,2023-02-09 09:22:00,Cappuccino,Coffee,Medium,4,14.0
2457,2023-05-09 13:06:00,Black Tea,Tea,Medium,2,5.0
2458,2023-05-29 14:10:00,Chocolate Cake,Dessert,Slice,4,12.0
2459,2023-04-15 17:55:00,Green Tea,Tea,Medium,4,12.0
2460,2023-04-07 18:06:00,Green Tea,Tea,Large,1,3.5
2461,2023-06-24 11:26:00,Cappuccino,Coffee,Medium,2,7.0
2462,2023-06-23 16:36:00,Black Tea,Tea,Medium,2,5.0
2463,2023-05-29 11:22:00,Chocolate Cake,Dessert,Slice,1,3.0
2464,2023-03-10 09:45:00,Croissant,Snack,Standard,1,1.5
2465,2023-01-22 09:42:00,Cheesecake,Dessert,Slice,2,7.0
2466,2023-01-15 04:00:00,Green Tea,Tea,Medium,4,12.0
2467,2023-01-30 21:44:00,Croissant,Snack,Standard,1,1.5
2468,2023-04-12 00:31:00,Croissant,Snack,Standard,4,6.0
2469,2023-02-07 06:46:00,Latte,Coffee,Medium,3,10.5
2470,2023-03-16 09:19:00,Black Tea,Tea,Large,2,6.0
2471,2023-01-04 06:44:00,Espresso,Coffee,Single,4,8.0
2472,2023-02-18 06:05:00,Iced Coffee,Coffee,Large,3,12.0
2473,2023-05-28 18:35:00,Latte,Coffee,Medium,2,7.0
2474,2023-06-27 14:39:00,Cappuccino,Coffee,Large,4,16.0
2475,2023-03-29 19:01:00,Iced Coffee,Coffee,Large,1,4.0
2476,2023-01-25 00:19:00,Chocolate Cake,Dessert,Slice,2,6.0
2477,2023-03-09 18:50:00,Latte,Coffee,Medium,1,3.5
2478,2023-05-10 12:51:00,Espresso,Coffee,Double,4,10.0
2479,2023-05-12 23:09:00,Chocolate Cake,Dessert,Slice,2,6.0
2480,2023-06-27 09:32:00,Cheesecake,Dessert,Slice,4,14.0
2481,2023-02-16 23:29:00,Green Tea,Tea,Small,1,2.5
2482,2023-01-05 02:02:00,Iced Coffee,Coffee,Medium,2,7.0
2483,2023-01-19 22:54:00,Blueberry Muffin,Snack,Standard,4,8.0
2484,2023-01-19 16:57:00,Green Tea,Tea,Large,1,3.5
2485,2023-05-31 04:44:00,Iced Coffee,Coffee,Small,4,12.0
2486,2023-06-09 10:57:00,Iced Coffee,Coffee,Large,3,12.0
2487,2023-01-19 08:04:00,Black Tea,Tea,Small,3,6.0
2488,2023-01-14 18:49:00,Chocolate Cake,Dessert,Slice,2,6.0
2489,2023-05-03 05:31:00,Blueberry Muffin,Snack,Standard,4,8.0
2490,2023-01-11 05:46:00,Croissant,Snack,Standard,4,6.0
2491,2023-06-24 10:37:00,Blueberry Muffin,Snack,Standard,3,6.0
2492,2023-03-27 13:08:00,Chocolate Cake,Dessert,Slice,4,12.0
2493,2023-02-08 16:03:00,Croissant,Snack,Standard,4,6.0
2494,2023-04-27 11:35:00,Black Tea,Tea,Medium,4,10.0
2495,2023-06-16 03:46:00,Latte,Coffee,Small,3,9.0
2496,2023-02-23 18:37:00,Cheesecake,Dessert,Slice,1,3.5
2497,2023-03-22 08:01:00,Espresso,Coffee,Single,4,8.0
2498,2023-03-28 03:34:00,Croissant,Snack,Standard,2,3.0
2499,2023-02-14 08:29:00,Croissant,Snack,Standard,1,1.5
2500,2023-02-03 19:55:00,Black Tea,Tea,Small,3,6.0
2501,2023-03-10 10:19:00,Black Tea,Tea,Large,3,9.0
2502,2023-01-19 02:11:00,Espresso,Coffee,Double,3,7.5
2503,2023-02-12 02:17:00,Latte,Coffee,Large,2,8.0
2504,2023-02-06 21:32:00,Blueberry Muffin,Snack,Standard,3,6.0
2505,2023-05-30 12:45:00,Latte,Coffee,Medium,3,10.5
2506,2023-01-13 22:55:00,Blueberry Muffin,Snack,Standard,4,8.0
2507,2023-01-19 09:31:00,Chocolate Cake,Dessert,Slice,2,6.0
2508,2023-02-18 04:36:00,Blueberry Muffin,Snack,Standard,4,8.0
2509,2023-05-06 17:40:00,Croissant,Snack,Standard,1,1.5
2510,2023-05-04 04:43:00,Iced Coffee,Coffee,Medium,3,10.5
2511,2023-05-02 13:22:00,Iced Coffee,Coffee,Large,1,4.0
2512,2023-01-18 12:53:00,Espresso,Coffee,Single,4,8.0
2513,2023-04-25 19:46:00,Croissant,Snack,Standard,4,6.0
2514,2023-06-05 03:28:00,Green Tea,Tea,Small,1,2.5
2515,2023-05-20 05:19:00,Green Tea,Tea,Medium,1,3.0
2516,2023-05-19 04:26:00,Chocolate Cake,Dessert,Slice,4,12.0
2517,2023-06-06 22:08:00,Blueberry Muffin,Snack,Standard,4,8.0
2518,2023-06-09 06:01:00,Espresso,Coffee,Single,1,2.0
2519,2023-03-26 01:40:00,Latte,Coffee,Medium,4,14.0
2520,2023-01-01 08:30:00,Cheesecake,Dessert,Slice,1,3.5
2521,2023-05-27 03:47:00,Blueberry Muffin,Snack,Standard,4,8.0
2522,2023-03-19 03:34:00,Espresso,Coffee,Double,4,10.0
2523,2023-05-25 07:58:00,Iced Coffee,Coffee,Medium,2,7.0
2524,2023-04-07 06:42:00,Chocolate Cake,Dessert,Slice,1,3.0
2525,2023-02-25 16:31:00,Espresso,Coffee,Single,1,2.0
2526,2023-04-03 19:04:00,Iced Coffee,Coffee,Large,1,4.0
2527,2023-01-21 06:15:00,Latte,Coffee,Small,3,9.0
2528,2023-05-02 11:46:00,Black Tea,Tea,Large,3,9.0
2529,2023-06-13 20:59:00,Green Tea,Tea,Large,4,14.0
2530,2023-06-26 17:24:00,Cheesecake,Dessert,Slice,1,3.5
2531,2023-04-30 09:39:00,Cheesecake,Dessert,Slice,2,7.0
2532,2023-05-20 04:39:00,Croissant,Snack,Standard,3,4.5
2533,2023-04-04 17:22:00,Croissant,Snack,Standard,3,4.5
2534,2023-06-20 09:25:00,Iced Coffee,Coffee,Medium,3,10.5
2535,2023-04-11 12:58:00,Blueberry Muffin,Snack,Standard,1,2.0
2536,2023-01-29 16:02:00,Iced Coffee,Coffee,Small,4,12.0
2537,2023-04-17 22:21:00,Latte,Coffee,Large,2,8.0
2538,2023-02-19 05:49:00,Black Tea,Tea,Medium,2,5.0
2539,2023-02-20 13:29:00,Cheesecake,Dessert,Slice,1,3.5
2540,2023-06-15 00:25:00,Cheesecake,Dessert,Slice,3,10.5
2541,2023-02-17 00:05:00,Latte,Coffee,Large,1,4.0
2542,2023-04-08 00:13:00,Croissant,Snack,Standard,3,4.5
2543,2023-06-07 00:01:00,Green Tea,Tea,Small,4,10.0
2544,2023-04-15 19:12:00,Latte,Coffee,Small,3,9.0
2545,2023-04-02 09:34:00,Green Tea,Tea,Medium,2,6.0
2546,2023-05-18 06:36:00,Iced Coffee,Coffee,Large,4,16.0
2547,2023-05-22 02:02:00,Blueberry Muffin,Snack,Standard,3,6.0
2548,2023-04-01 12:21:00,Green Tea,Tea,Large,2,7.0
2549,2023-06-22 03:04:00,Croissant,Snack,Standard,1,1.5
2550,2023-06-07 13:55:00,Chocolate Cake,Dessert,Slice,3,9.0
2551,2023-01-28 21:22:00,Croissant,Snack,Standard,2,3.0
2552,2023-03-13 06:20:00,Latte,Coffee,Small,3,9.0
2553,2023-04-24 00:03:00,Cappuccino,Coffee,Small,1,3.0
2554,2023-05-07 03:37:00,Green Tea,Tea,Small,4,10.0
2555,2023-06-27 02:58:00,Espresso,Coffee,Double,2,5.0
2556,2023-04-21 18:24:00,Green Tea,Tea,Medium,2,6.0
2557,2023-03-21 12:46:00,Black Tea,Tea,Small,4,8.0
2558,2023-02-28 20:51:00,Chocolate Cake,Dessert,Slice,1,3.0
2559,2023-02-10 17:01:00,Cappuccino,Coffee,Small,2,6.0
2560,2023-06-07 18:36:00,Green Tea,Tea,Large,3,10.5
2561,2023-03-28 16:32:00,Green Tea,Tea,Medium,4,12.0
2562,2023-05-25 18:00:00,Latte,Coffee,Large,4,16.0
2563,2023-01-15 13:01:00,Chocolate Cake,Dessert,Slice,4,12.0
2564,2023-01-28 07:39:00,Black Tea,Tea,Large,2,6.0
2565,2023-03-24 17:49:00,Blueberry Muffin,Snack,Standard,1,2.0
2566,2023-04-27 19:51:00,Chocolate Cake,Dessert,Slice,2,6.0
2567,2023-03-08 15:11:00,Chocolate Cake,Dessert,Slice,3,9.0
2568,2023-04-20 18:51:00,Espresso,Coffee,Single,4,8.0
2569,2023-06-18 04:33:00,Chocolate Cake,Dessert,Slice,4,12.0
2570,2023-05-10 02:02:00,Chocolate Cake,Dessert,Slice,1,3.0
2571,2023-03-08 22:22:00,Iced Coffee,Coffee,Large,2,8.0
2572,2023-06-15 14:35:00,Iced Coffee,Coffee,Medium,3,10.5
2573,2023-04-12 03:15:00,Blueberry Muffin,Snack,Standard,2,4.0
2574,2023-06-09 22:48:00,Latte,Coffee,Medium,3,10.5
2575,2023-01-27 11:29:00,Latte,Coffee,Large,2,8.0
2576,2023-05-16 23:36:00,Chocolate Cake,Dessert,Slice,3,9.0
2577,2023-05-21 11:51:00,Green Tea,Tea,Large,4,14.0
2578,2023-03-22 01:06:00,Blueberry Muffin,Snack,Standard,4,8.0
2579,2023-04-20 13:53:00,Cappuccino,Coffee,Small,1,3.0
2580,2023-04-03 07:17:00,Latte,Coffee,Small,4,12.0
2581,2023-03-31 17:12:00,Cappuccino,Coffee,Small,1,3.0
2582,2023-04-20 00:12:00,Iced Coffee,Coffee,Large,3,12.0
2583,2023-01-28 00:12:00,Green Tea,Tea,Small,4,10.0
2584,2023-02-15 01:09:00,Cappuccino,Coffee,Small,1,3.0
2585,2023-03-28 23:47:00,Chocolate Cake,Dessert,Slice,3,9.0
2586,2023-02-21 19:50:00,Iced Coffee,Coffee,Small,3,9.0
2587,2023-01-22 12:42:00,Cheesecake,Dessert,Slice,3,10.5
2588,2023-03-09 05:30:00,Latte,Coffee,Small,1,3.0
2589,2023-03-26 07:25:00,Iced Coffee,Coffee,Medium,2,7.0
2590,2023-05-06 04:25:00,Croissant,Snack,Standard,1,1.5
2591,2023-03-07 18:33:00,Cheesecake,Dessert,Slice,2,7.0
2592,2023-02-15 08:50:00,Cappuccino,Coffee,Large,2,8.0
2593,2023-05-08 17:35:00,Croissant,Snack,Standard,1,1.5
2594,2023-02-09 22:33:00,Cheesecake,Dessert,Slice,3,10.5
2595,2023-05-31 10:05:00,Chocolate Cake,Dessert,Slice,3,9.0
2596,2023-05-01 05:41:00,Green Tea,Tea,Large,2,7.0
2597,2023-05-12 23:45:00,Latte,Coffee,Medium,4,14.0
2598,2023-03-23 18:40:00,Cheesecake,Dessert,Slice,1,3.5
2599,2023-06-19 14:20:00,Iced Coffee,Coffee,Medium,3,10.5
2600,2023-02-16 13:52:00,Cappuccino,Coffee,Large,4,16.0
2601,2023-03-10 21:04:00,Chocolate Cake,Dessert,Slice,2,6.0
2602,2023-04-15 03:06:00,Black Tea,Tea,Large,4,12.0
2603,2023-03-17 06:41:00,Espresso,Coffee,Single,1,2.0
2604,2023-01-06 14:48:00,Green Tea,Tea,Large,1,3.5
2605,2023-04-28 13:40:00,Green Tea,Tea,Small,4,10.0
2606,2023-06-16 19:15:00,Iced Coffee,Coffee,Medium,3,10.5
2607,2023-06-25 05:07:00,Croissant,Snack,Standard,3,4.5
2608,2023-01-29 19:46:00,Chocolate Cake,Dessert,Slice,3,9.0
2609,2023-02-25 12:02:00,Latte,Coffee,Small,2,6.0
2610,2023-05-07 01:14:00,Green Tea,Tea,Large,3,10.5
2611,2023-05-11 13:01:00,Cheesecake,Dessert,Slice,3,10.5
2612,2023-02-04 07:21:00,Latte,Coffee,Small,1,3.0
2613,2023-04-02 20:50:00,Green Tea,Tea,Small,2,5.0
2614,2023-04-26 06:12:00,Green Tea,Tea,Small,4,10.0
2615,2023-05-07 14:28:00,Blueberry Muffin,Snack,Standard,3,6.0
2616,2023-01-23 13:59:00,Iced Coffee,Coffee,Medium,4,14.0
2617,2023-05-11 04:04:00,Cheesecake,Dessert,Slice,4,14.0
2618,2023-05-20 19:48:00,Iced Coffee,Coffee,Large,2,8.0
2619,2023-01-10 20:28:00,Cheesecake,Dessert,Slice,4,14.0
2620,2023-02-04 09:59:00,Croissant,Snack,Standard,3,4.5
2621,2023-06-23 05:39:00,Black Tea,Tea,Small,2,4.0
2622,2023-03-04 17:22:00,Blueberry Muffin,Snack,Standard,1,2.0
2623,2023-02-10 18:50:00,Chocolate Cake,Dessert,Slice,4,12.0
2624,2023-03-29 12:53:00,Iced Coffee,Coffee,Large,2,8.0
2625,2023-06-25 22:59:00,Croissant,Snack,Standard,4,6.0
2626,2023-01-09 21:18:00,Croissant,Snack,Standard,3,4.5
2627,2023-04-19 15:45:00,Green Tea,Tea,Small,1,2.5
2628,2023-02-27 21:45:00,Green Tea,Tea,Medium,4,12.0
2629,2023-02-09 06:42:00,Cappuccino,Coffee,Small,4,12.0
2630,2023-01-19 16:31:00,Iced Coffee,Coffee,Large,4,16.0
2631,2023-05-17 20:09:00,Espresso,Coffee,Single,4,8.0
2632,2023-05-06 04:15:00,Green Tea,Tea,Medium,2,6.0
2633,2023-04-24 21:21:00,Blueberry Muffin,Snack,Standard,1,2.0
2634,2023-05-06 11:08:00,Croissant,Snack,Standard,3,4.5
2635,2023-04-01 18:52:00,Espresso,Coffee,Single,1,2.0
2636,2023-03-05 20:08:00,Cheesecake,Dessert,Slice,4,14.0
2637,2023-02-01 04:32:00,Cappuccino,Coffee,Small,3,9.0
2638,2023-03-29 14:35:00,Black Tea,Tea,Medium,4,10.0
2639,2023-03-10 13:48:00,Cappuccino,Coffee,Large,2,8.0
2640,2023-01-29 03:58:00,Iced Coffee,Coffee,Small,4,12.0
2641,2023-02-16 11:23:00,Espresso,Coffee,Double,3,7.5
2642,2023-02-27 02:17:00,Espresso,Coffee,Single,3,6.0
2643,2023-06-25 11:51:00,Espresso,Coffee,Single,4,8.0
2644,2023-04-22 00:47:00,Chocolate Cake,Dessert,Slice,2,6.0
2645,2023-05-02 21:52:00,Chocolate Cake,Dessert,Slice,4,12.0
2646,2023-01-30 22:05:00,Espresso,Coffee,Double,1,2.5
2647,2023-01-24 14:08:00,Latte,Coffee,Medium,3,10.5
2648,2023-02-25 08:17:00,Chocolate Cake,Dessert,Slice,1,3.0
2649,2023-02-05 07:51:00,Chocolate Cake,Dessert,Slice,2,6.0
2650,2023-06-01 22:59:00,Latte,Coffee,Large,2,8.0
2651,2023-01-22 08:59:00,Chocolate Cake,Dessert,Slice,3,9.0
2652,2023-05-29 01:55:00,Latte,Coffee,Small,4,12.0
2653,2023-03-16 17:26:00,Cappuccino,Coffee,Large,3,12.0
2654,2023-04-21 08:03:00,Blueberry Muffin,Snack,Standard,2,4.0
2655,2023-02-22 11:28:00,Cheesecake,Dessert,Slice,1,3.5
2656,2023-04-04 17:55:00,Iced Coffee,Coffee,Small,4,12.0
2657,2023-01-15 08:43:00,Black Tea,Tea,Small,1,2.0
2658,2023-02-16 03:17:00,Cappuccino,Coffee,Small,1,3.0
2659,2023-06-23 00:29:00,Cheesecake,Dessert,Slice,2,7.0
2660,2023-04-27 09:11:00,Iced Coffee,Coffee,Small,1,3.0
2661,2023-03-28 15:35:00,Latte,Coffee,Small,1,3.0
2662,2023-06-16 10:28:00,Iced Coffee,Coffee,Small,4,12.0
2663,2023-05-19 07:24:00,Cappuccino,Coffee,Small,2,6.0
2664,2023-04-27 23:24:00,Cheesecake,Dessert,Slice,1,3.5
2665,2023-04-27 22:49:00,Cheesecake,Dessert,Slice,2,7.0
2666,2023-03-09 14:01:00,Blueberry Muffin,Snack,Standard,4,8.0
2667,2023-01-21 22:45:00,Iced Coffee,Coffee,Small,4,12.0
2668,2023-04-26 16:13:00,Croissant,Snack,Standard,1,1.5
2669,2023-01-07 04:02:00,Black Tea,Tea,Large,2,6.0
2670,2023-06-05 23:12:00,Cheesecake,Dessert,Slice,2,7.0
2671,2023-02-03 05:50:00,Black Tea,Tea,Medium,1,2.5
2672,2023-03-03 08:41:00,Espresso,Coffee,Single,2,4.0
2673,2023-01-03 21:33:00,Blueberry Muffin,Snack,Standard,1,2.0
2674,2023-04-26 18:17:00,Blueberry Muffin,Snack,Standard,1,2.0
2675,2023-01-15 01:19:00,Cappuccino,Coffee,Large,3,12.0
2676,2023-02-08 16:49:00,Iced Coffee,Coffee,Large,2,8.0
2677,2023-02-26 17:09:00,Espresso,Coffee,Single,4,8.0
2678,2023-04-10 18:33:00,Iced Coffee,Coffee,Medium,3,10.5
2679,2023-03-19 21:10:00,Latte,Coffee,Small,4,12.0
2680,2023-03-31 22:36:00,Cheesecake,Dessert,Slice,1,3.5
2681,2023-02-05 04:33:00,Cheesecake,Dessert,Slice,3,10.5
2682,2023-02-28 02:33:00,Blueberry Muffin,Snack,Standard,3,6.0
2683,2023-01-14 22:47:00,Cheesecake,Dessert,Slice,1,3.5
2684,2023-02-15 08:52:00,Iced Coffee,Coffee,Large,4,16.0
2685,2023-04-18 04:21:00,Iced Coffee,Coffee,Small,3,9.0
2686,2023-01-25 22:38:00,Blueberry Muffin,Snack,Standard,3,6.0
2687,2023-01-27 19:43:00,Iced Coffee,Coffee,Medium,2,7.0
2688,2023-06-01 15:19:00,Blueberry Muffin,Snack,Standard,2,4.0
2689,2023-01-16 06:06:00,Cheesecake,Dessert,Slice,2,7.0
2690,2023-06-12 11:46:00,Black Tea,Tea,Small,1,2.0
2691,2023-03-14 11:41:00,Green Tea,Tea,Small,4,10.0
2692,2023-05-17 14:10:00,Croissant,Snack,Standard,1,1.5
2693,2023-01-22 02:02:00,Green Tea,Tea,Small,3,7.5
2694,2023-04-24 13:40:00,Blueberry Muffin,Snack,Standard,3,6.0
2695,2023-01-05 08:26:00,Croissant,Snack,Standard,3,4.5
2696,2023-05-03 14:56:00,Blueberry Muffin,Snack,Standard,3,6.0
2697,2023-03-04 09:18:00,Blueberry Muffin,Snack,Standard,3,6.0
2698,2023-05-08 23:59:00,Black Tea,Tea,Large,2,6.0
2699,2023-02-05 12:15:00,Cheesecake,Dessert,Slice,3,10.5
2700,2023-05-20 07:44:00,Cappuccino,Coffee,Medium,1,3.5
2701,2023-06-24 01:37:00,Croissant,Snack,Standard,2,3.0
2702,2023-01-20 09:39:00,Cappuccino,Coffee,Small,1,3.0
2703,2023-05-30 02:09:00,Croissant,Snack,Standard,4,6.0
2704,2023-01-29 16:09:00,Black Tea,Tea,Medium,1,2.5
2705,2023-05-30 22:54:00,Croissant,Snack,Standard,2,3.0
2706,2023-05-29 05:14:00,Chocolate Cake,Dessert,Slice,4,12.0
2707,2023-01-26 08:04:00,Green Tea,Tea,Medium,2,6.0
2708,2023-03-15 13:55:00,Green Tea,Tea,Large,2,7.0
2709,2023-04-04 10:12:00,Latte,Coffee,Small,3,9.0
2710,2023-03-23 01:45:00,Green Tea,Tea,Large,3,10.5
2711,2023-06-06 06:36:00,Croissant,Snack,Standard,2,3.0
2712,2023-01-29 19:02:00,Cappuccino,Coffee,Medium,2,7.0
2713,2023-04-18 12:34:00,Espresso,Coffee,Single,4,8.0
2714,2023-03-19 16:35:00,Black Tea,Tea,Small,1,2.0
2715,2023-06-05 12:20:00,Chocolate Cake,Dessert,Slice,3,9.0
2716,2023-01-02 18:21:00,Espresso,Coffee,Single,3,6.0
2717,2023-02-24 14:12:00,Croissant,Snack,Standard,1,1.5
2718,2023-03-29 03:56:00,Green Tea,Tea,Large,1,3.5
2719,2023-02-20 00:32:00,Green Tea,Tea,Large,4,14.0
2720,2023-06-14 00:23:00,Latte,Coffee,Small,2,6.0
2721,2023-01-22 09:07:00,Latte,Coffee,Small,2,6.0
2722,2023-01-19 20:59:00,Cheesecake,Dessert,Slice,1,3.5
2723,2023-01-09 03:05:00,Green Tea,Tea,Small,4,10.0
2724,2023-06-14 07:32:00,Croissant,Snack,Standard,1,1.5
2725,2023-03-10 14:45:00,Cappuccino,Coffee,Small,4,12.0
2726,2023-05-27 20:35:00,Latte,Coffee,Large,3,12.0
2727,2023-04-30 23:02:00,Espresso,Coffee,Double,1,2.5
2728,2023-03-06 12:09:00,Blueberry Muffin,Snack,Standard,1,2.0
2729,2023-06-01 06:48:00,Espresso,Coffee,Single,2,4.0
2730,2023-03-26 03:12:00,Latte,Coffee,Large,2,8.0
2731,2023-02-13 17:43:00,Blueberry Muffin,Snack,Standard,4,8.0
2732,2023-06-20 19:43:00,Iced Coffee,Coffee,Large,2,8.0
2733,2023-06-18 01:58:00,Cappuccino,Coffee,Medium,1,3.5
2734,2023-01-25 06:23:00,Blueberry Muffin,Snack,Standard,4,8.0
2735,2023-03-18 18:24:00,Croissant,Snack,Standard,4,6.0
2736,2023-04-27 23:05:00,Espresso,Coffee,Single,4,8.0
2737,2023-02-18 05:46:00,Cappuccino,Coffee,Medium,1,3.5
2738,2023-02-17 06:45:00,Cheesecake,Dessert,Slice,4,14.0
2739,2023-04-16 07:15:00,Latte,Coffee,Medium,1,3.5
2740,2023-01-13 00:12:00,Espresso,Coffee,Double,4,10.0
2741,2023-03-17 14:52:00,Espresso,Coffee,Double,4,10.0
2742,2023-03-22 01:29:00,Black Tea,Tea,Small,1,2.0
2743,2023-02-10 04:03:00,Cappuccino,Coffee,Medium,4,14.0
2744,2023-04-26 15:17:00,Cheesecake,Dessert,Slice,3,10.5
2745,2023-05-08 16:20:00,Iced Coffee,Coffee,Medium,3,10.5
2746,2023-06-02 23:29:00,Iced Coffee,Coffee,Medium,4,14.0
2747,2023-02-23 13:53:00,Black Tea,Tea,Large,2,6.0
2748,2023-06-29 19:16:00,Latte,Coffee,Large,4,16.0
2749,2023-04-12 11:07:00,Cheesecake,Dessert,Slice,3,10.5
2750,2023-03-03 14:32:00,Black Tea,Tea,Large,3,9.0
2751,2023-05-17 17:09:00,Black Tea,Tea,Small,2,4.0
2752,2023-03-10 03:36:00,Cappuccino,Coffee,Small,2,6.0
2753,2023-03-08 20:02:00,Latte,Coffee,Small,2,6.0
2754,2023-06-21 03:00:00,Blueberry Muffin,Snack,Standard,3,6.0
2755,2023-03-19 04:25:00,Cappuccino,Coffee,Small,1,3.0
2756,2023-06-07 19:10:00,Latte,Coffee,Small,4,12.0
2757,2023-05-17 19:55:00,Green Tea,Tea,Large,3,10.5
2758,2023-03-13 09:18:00,Chocolate Cake,Dessert,Slice,4,12.0
2759,2023-01-17 20:39:00,Croissant,Snack,Standard,3,4.5
2760,2023-01-25 12:24:00,Cappuccino,Coffee,Large,2,8.0
2761,2023-03-30 07:06:00,Blueberry Muffin,Snack,Standard,2,4.0
2762,2023-05-19 05:09:00,Croissant,Snack,Standard,3,4.5
2763,2023-02-21 07:22:00,Green Tea,Tea,Small,3,7.5
2764,2023-01-24 01:17:00,Black Tea,Tea,Small,2,4.0
2765,2023-03-05 05:18:00,Croissant,Snack,Standard,4,6.0
2766,2023-04-24 01:18:00,Black Tea,Tea,Small,4,8.0
2767,2023-01-17 07:51:00,Green Tea,Tea,Large,3,10.5
2768,2023-03-02 23:59:00,Iced Coffee,Coffee,Medium,4,14.0
2769,2023-05-23 17:48:00,Croissant,Snack,Standard,3,4.5
2770,2023-06-04 19:59:00,Chocolate Cake,Dessert,Slice,4,12.0
2771,2023-01-02 18:26:00,Espresso,Coffee,Double,4,10.0
2772,2023-02-22 15:36:00,Latte,Coffee,Large,2,8.0
2773,2023-04-18 23:08:00,Espresso,Coffee,Single,4,8.0
2774,2023-01-02 06:24:00,Croissant,Snack,Standard,2,3.0
2775,2023-01-17 14:31:00,Latte,Coffee,Medium,3,10.5
2776,2023-01-07 21:58:00,Cappuccino,Coffee,Large,4,16.0
2777,2023-05-31 10:49:00,Green Tea,Tea,Small,2,5.0
2778,2023-05-12 08:16:00,Black Tea,Tea,Small,4,8.0
2779,2023-03-13 23:43:00,Black Tea,Tea,Medium,4,10.0
2780,2023-06-01 16:41:00,Espresso,Coffee,Single,4,8.0
2781,2023-04-07 11:34:00,Espresso,Coffee,Double,2,5.0
2782,2023-05-15 13:32:00,Blueberry Muffin,Snack,Standard,2,4.0
2783,2023-03-29 04:35:00,Latte,Coffee,Small,3,9.0
2784,2023-06-27 15:20:00,Black Tea,Tea,Medium,1,2.5
2785,2023-06-09 02:30:00,Latte,Coffee,Medium,4,14.0
2786,2023-06-21 17:28:00,Espresso,Coffee,Single,2,4.0
2787,2023-06-21 21:16:00,Espresso,Coffee,Single,1,2.0
2788,2023-01-19 20:32:00,Croissant,Snack,Standard,1,1.5
2789,2023-03-21 16:46:00,Espresso,Coffee,Single,4,8.0
2790,2023-01-25 10:02:00,Latte,Coffee,Medium,3,10.5
2791,2023-04-21 13:31:00,Croissant,Snack,Standard,1,1.5
2792,2023-06-05 20:39:00,Black Tea,Tea,Large,2,6.0
2793,2023-02-01 19:40:00,Black Tea,Tea,Large,2,6.0
2794,2023-04-29 06:54:00,Espresso,Coffee,Double,1,2.5
2795,2023-06-14 19:28:00,Espresso,Coffee,Double,3,7.5
2796,2023-03-20 07:25:00,Black Tea,Tea,Small,1,2.0
2797,2023-04-02 09:08:00,Cappuccino,Coffee,Medium,4,14.0
2798,2023-02-07 11:52:00,Cheesecake,Dessert,Slice,2,7.0
2799,2023-05-22 16:00:00,Black Tea,Tea,Medium,1,2.5
2800,2023-06-27 11:56:00,Espresso,Coffee,Double,2,5.0
2801,2023-02-24 19:46:00,Espresso,Coffee,Double,4,10.0
2802,2023-05-01 09:24:00,Iced Coffee,Coffee,Large,2,8.0
2803,2023-05-12 23:52:00,Croissant,Snack,Standard,3,4.5
2804,2023-05-20 17:50:00,Iced Coffee,Coffee,Large,3,12.0
2805,2023-06-23 18:02:00,Green Tea,Tea,Small,2,5.0
2806,2023-02-15 02:24:00,Black Tea,Tea,Large,3,9.0
2807,2023-01-27 07:34:00,Latte,Coffee,Small,4,12.0
2808,2023-04-20 17:44:00,Cappuccino,Coffee,Large,2,8.0
2809,2023-05-14 14:53:00,Cappuccino,Coffee,Large,1,4.0
2810,2023-03-18 14:47:00,Black Tea,Tea,Medium,4,10.0
2811,2023-01-29 03:38:00,Chocolate Cake,Dessert,Slice,3,9.0
2812,2023-02-25 05:21:00,Blueberry Muffin,Snack,Standard,2,4.0
2813,2023-06-02 14:45:00,Iced Coffee,Coffee,Large,3,12.0
2814,2023-02-04 00:19:00,Cappuccino,Coffee,Large,1,4.0
2815,2023-05-10 02:36:00,Blueberry Muffin,Snack,Standard,2,4.0
2816,2023-02-17 05:54:00,Chocolate Cake,Dessert,Slice,1,3.0
2817,2023-06-03 05:38:00,Latte,Coffee,Small,2,6.0
2818,2023-03-09 14:42:00,Black Tea,Tea,Medium,2,5.0
2819,2023-01-15 03:53:00,Green Tea,Tea,Medium,1,3.0
2820,2023-06-27 02:54:00,Espresso,Coffee,Double,1,2.5
2821,2023-04-18 01:19:00,Green Tea,Tea,Medium,4,12.0
